,X2015.M11,X2015.M11r1,X2015.M11r10,X2015.M11r2,X2015.M11r3,X2015.M11r4,X2015.M11r5,X2015.M11r6,X2015.M11r7,X2015.M11r8,X2015.M11r9,X2015.M24,X2015.M24r1,X2015.M24r10,X2015.M24r11,X2015.M24r12,X2015.M24r2,X2015.M24r4,X2015.M24r5,X2015.M24r6,X2015.M24r7,X2015.M24r8,X2015.M24r9,X2015.M7,X2015.M7r1,X2015.M7r10,X2015.M7r11,X2015.M7r2,X2015.M7r3,X2015.M7r4,X2015.M7r5,X2015.M7r6,X2015.M7r7,X2015.M7r8,X2015.M7r9,X2015.M9,X2015.M9r1,X2015.M9r10,X2015.M9r11,X2015.M9r12,X2015.M9r2,X2015.M9r4,X2015.M9r5,X2015.M9r6,X2015.M9r7,X2015.M9r8,X2015.M9r9,X2016.11C,X2016.11L,X2016.11R,X2016.11r1,X2016.11r10,X2016.11r11,X2016.11r12,X2016.11r2,X2016.11r3,X2016.11r4,X2016.11r5,X2016.11r6,X2016.11r7,X2016.11r8,X2016.11r9,X2016.24C,X2016.24L,X2016.24R,X2016.24r1,X2016.24r10,X2016.24r11,X2016.24r12,X2016.24r2,X2016.24r3,X2016.24r4,X2016.24r5,X2016.24r6,X2016.24r7,X2016.24r8,X2016.24r9,X2016.7C,X2016.7L,X2016.7R,X2016.7r1,X2016.7r10,X2016.7r11,X2016.7r12,X2016.7r2,X2016.7r3,X2016.7r4,X2016.7r5,X2016.7r6,X2016.7r7,X2016.7r8,X2016.7r9,X2016.9C,X2016.9L,X2016.9R,X2016.9r1,X2016.9r10,X2016.9r11,X2016.9r12,X2016.9r2,X2016.9r3,X2016.9r4,X2016.9r5,X2016.9r6,X2016.9r7,X2016.9r8,X2016.9r9,adjp.t,adjp.y,adjp.i,pval.t,pval.y,pval.i
sq21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.661401796328,19.3174887974719,38.7563016505551,0,0,39.0978593284365,39.2700860857769,41.2661190811611,0,0,0,0,49.7500118235903,0,65.4260427747772,32.5304305841929,0,0,116.490284969502,0,72.7958821045605,0,0,39.1977157693114,0,41.9476978566924,0,39.4830339210108,30.2444444135294,0,54.7784852750401,35.2385040174053,33.1053297233039,0,0,0,0,0,92.6881338217949,0,45.2526146423148,0,33.948374464723,42.2418020856877,0,0.568984165857634,3.22973970800046e-16,1,0.274682011103685,1.11022302462516e-16,0.99998164756211
sq22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8853852824653,0,0,0,43.9175694322926,0,39.2515172756039,0,0,0,0,0,0,35.6965936255112,0,0,0,0,0,78.470949753898,109.589100240864,0,0,46.0739025755418,93.2367912961436,0,36.0085269359619,0,0,0,0,0,0,0,44.4446541006366,138.169775323026,0,0,0,0,0,0,0,29.1996447559478,0,0,0,0,0,0,55.0188493637369,0,0,0,41.3884323465829,0,NA,NA,NA,NA,NA,NA
sq23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.976921434997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.052709808406,255.633624572371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
sq24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9603307103452,0,64.5042416766918,0,0,0,0,0,0,38.5013259818014,0,0,0,0,33.0128952649289,0,0,0,0,61.7586353672156,100.520915616155,0,27.8247708141524,0,0,0,0,0,0,0,60.4941125258665,0,0,0,0,0,68.3945955009796,0,0,31.9894197326307,0,0,0,0,0,0,46.8315205893713,52.3001529882491,0,0,45.2285961725545,57.303255456631,NA,NA,NA,NA,NA,NA
sq25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6926329423985,33.9117639442357,0,0,0,0,60.3985924733358,0,174.132374002355,0,0,34.5554269316563,0,0,35.190151323781,0,0,0,0,44.2914704371121,0,0,39.8150026318203,75.1376421696214,0,0,33.5605788328592,0,39.8968473755714,0,0,46.3102646129363,0,43.5220045920467,0,0,0,0,36.0242466072087,33.0121533046395,0,0,0,0,NA,NA,1,NA,NA,0.99998475646406
sq26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8043815238687,0,0,31.0398575533325,0,0,0,0,37.8299855505886,0,68.8960198334027,41.818369918653,0,0,0,0,0,43.6008393568745,0,0,81.1280581065057,0,0,0,0,0,0,29.6539479342583,0,41.4531416053932,35.5993391298714,0,0,0,0,0,0,0,34.2594208692407,0,0,0,0,0,0,0,0,37.1969996891055,43.6228083085308,47.7474419310803,0,0,0,0,0,0,0,0,48.6420751289737,0,NA,NA,1,NA,NA,1
sq27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.319141808009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.186221586,241.296757795023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
sq28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7543542609792,0,0,0,0,0,0,0,0,0,0,141.385917344017,32.1163674090575,0,281.505362206175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
sq29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.646240344487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.315834176232,211.651033272372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
sq31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9401649727468,0,15.3129963929773,0,0,0,0,0,0,7.96009790903856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90147899739806,469.097606208722,0,5.31944147917619,5.00974796840223,0,0,0,0,7.79112112208414,0,7.4074423501061,0,0,0,0,0,0,0,0,3.90568496735608,0,0,0,0,0,0,0,17.0624612585777,0,0,10.66712173881,0,NA,NA,NA,NA,NA,NA
sq33,0,0,25.5174603147922,0,0,0,0,0,0,0,0,0,0,25.704056347054,13.8073849116548,0,31.9631407160987,0,0,0,0,0,0,0,49.0888055964245,0,0,0,0,46.229001588059,0,0,0,0,0,0,0,0,26.2865481899991,0,0,47.4713012682349,76.4796125214257,0,0,0,60.9202043424654,7.75716622533382,3.13070956567634,0,7.03570104542202,0,0,0,4.44634166192538,0,0,1.37243067397217,0,3.24772254698334,0,0,0,0,1.52985401252191,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0331430925676,15.5518554872925,0,0,0,0,0,5.55558176257957,0,0,0,0,0,0,0,0,2.41780497979186,2.96465687533704,0,0,9.93203185976155,2.90978598350375,0,2.94743835877162,0,3.50158718608502,3.28532656110223,3.41347895641921,0,0.999845443905819,0.00427140359161103,0.137974340206587,0.758503440204414,0.00253614588251905,0.028546415215156
sq37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098.63979109529,35.6767966371983,0,21.758499151885,25.4722454698517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9111631700065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
sq50,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1360375647027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74777339975155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7403403432861,0,0,0,0,0,0,0,0,0,0,0,1.95489296642182,0,8.62837035333369,10.2710667217144,0,0,0,0,0,0,2.45512683654286,0,0,17.5092759616735,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85984998445527,7.62340339372383,0,0,0,0,0,0,1.85461535419323,0,2.73777213425186,8.10701252149562,0,0.563952660034284,0.18903647153754,1,0.252806364842955,0.124055184446511,0.660248238322333
sq54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5159926669241,0,10.7943211833932,0,23.7515653125069,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7388669987577,0,0,0,0,0,0,0,0,12.849326545983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3626327120109,0,0,0.905944316521411,0,0,0,0,0,0,0,0,0,12.8140014608747,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
